Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
1 de ago. de 2026 - 19 de ago. de 2026,B0H8FBCPWK,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,317,2,0.65000,0.6309%,1.30,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 11 de ago. de 2026,B07DS2WRRJ,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,"asin-expanded=""B0FQFPFQC3""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P4080,BRL,1,1,0.27000,100.0000%,0.27,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 30 de jul. de 2026,B0GY15R8HL,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,"asin-expanded=""B0FRV2T2ZP""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L1618-A,BRL,1,1,0.58000,100.0000%,0.58,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 15 de ago. de 2026,lixeira 50 litros basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-B,BRL,16,2,0.27000,12.5000%,0.54,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 8 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060ALC,BRL,5,1,0.75000,20.0000%,0.75,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,saco de lixo reforçado 60 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.72000,100.0000%,0.72,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,B0F4T1M1GC,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,1152,1,0.36000,0.0868%,0.36,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 23 de ago. de 2026,relogio de parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,1041,1,1.20000,0.0961%,1.20,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 23 de ago. de 2026,lixeira inox para pia cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L1623-B,BRL,22,1,1.27000,4.5455%,1.27,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 16 de ago. de 2026,banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.54000,100.0000%,0.54,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 11 de ago. de 2026,B0FWRQ7LM1,"=""126822188430843""",Campanha de Produto Indicado- L2450--CZ-o103/07,"=""136759643121930""",Campanha de Produto Indicado- L2450--CZ-o103/07,"asin-expanded=""B09P8HYP63""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2450--CZ,BRL,19,1,1.06000,5.2632%,1.06,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 13 de ago. de 2026,lixeira 15 litros inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,5,1,0.76000,20.0000%,0.76,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 23 de ago. de 2026,B0FPBSJYKD,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0FRV2T2ZP""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,3,1,1.10000,33.3333%,1.10,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,lixeira inox cozinha reta 15l,"=""59761224759474""",Campanha de Palavra-Chave- L2450-AML-o116/07,"=""95330842647360""",Campanha de Palavra-Chave- L2450-AML-o116/07,lixeira inox para cozinha,PHRASE,178029480993742,campanha de palavra chave,L2450-AML,BRL,1,1,1.68000,100.0000%,1.68,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,B0CYY5P6MR,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,"asin-expanded=""B0CYY5P6MR""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3060,BRL,298,1,0.44000,0.3356%,0.44,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 15 de ago. de 2026,lixeira 10l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,4,1,0.25000,25.0000%,0.25,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 23 de ago. de 2026,barzinho de parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,8,1,0.90000,12.5000%,0.90,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 10 de ago. de 2026,lixeira inox 50l,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,"asin-expanded=""B07TXWL7SJ""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P4080,BRL,4,1,0.64000,25.0000%,0.64,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 6 de ago. de 2026,B0H6PSTXPY,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05P,BRL,7,1,0.54000,14.2857%,0.54,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 22 de ago. de 2026,cesto de lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.47000,33.3333%,0.47,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 23 de ago. de 2026,suporte para guarda chuva,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG2460,BRL,48,1,0.80000,2.0833%,0.80,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 28 de jul. de 2026,B0F4T1M1GC,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0CWDJL87P""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,13,1,0.74000,7.6923%,0.74,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixo de pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-03,BRL,19,1,0.49000,5.2632%,0.49,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira de embutir cozinha tramontina 8 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-08,BRL,5,1,0.80000,20.0000%,0.80,0.00,0.00000,0,0,0.0000%
7 de ago. de 2026 - 23 de ago. de 2026,porta chá,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,121,1,1.09000,0.8264%,1.09,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 21 de ago. de 2026,lixo de pia cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,9,1,0.79000,11.1111%,0.79,0.00,0.00000,0,0,0.0000%
31 de jul. de 2026 - 31 de jul. de 2026,B0C5JXVDRV,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,"asin-expanded=""B076VYNP9W""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L1618-T,BRL,1,1,0.31000,100.0000%,0.31,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 23 de ago. de 2026,lixeira inox basculante,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,"asin-expanded=""B0DJPXST91""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2030-B,BRL,13,1,0.92000,7.6923%,0.92,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 19 de ago. de 2026,lixeira inox 20 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,9,1,0.36000,11.1111%,0.36,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 6 de ago. de 2026,lixeira cozinha 30l retangular,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.68000,100.0000%,0.68,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 23 de ago. de 2026,lixeira grande cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,5,1,0.77000,20.0000%,0.77,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,lixeira basculante bege,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,2,1,0.33000,50.0000%,0.33,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 12 de ago. de 2026,B076PP7Y22,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,5,1,0.68000,20.0000%,0.68,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 23 de ago. de 2026,lixo de pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,18,1,0.80000,5.5556%,0.80,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 13 de ago. de 2026,lixeira dupla alta,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,2,1,0.27000,50.0000%,0.27,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 20 de ago. de 2026,lixeira inox 100 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080ALC,BRL,10,1,0.10000,10.0000%,0.10,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 30 de jul. de 2026,B0F4SRV3MY,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,"asin-expanded=""B0G76LV6NK""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P4080,BRL,3,1,0.08000,33.3333%,0.08,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 10 de ago. de 2026,lixeira com pedal redonda 60 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira para banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,B0H8FBCPWK,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,419,1,0.80000,0.2387%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira de cozinha 40 litros automática,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3060-A,BRL,5,1,0.71000,20.0000%,0.71,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 6 de ago. de 2026,lixeira com pedal 50 litros inox retangular,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,2,1,0.59000,50.0000%,0.59,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 22 de ago. de 2026,lixo banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,5,1,0.80000,20.0000%,0.80,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 5 de ago. de 2026,lixeira com pedal 50 litros inox retangular,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.67000,100.0000%,0.67,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 23 de ago. de 2026,lixeira prateada banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,2,0.61500,66.6667%,1.23,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 22 de ago. de 2026,lixeira inox brinox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.68000,50.0000%,0.68,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 21 de ago. de 2026,suporte para extintor,"=""163724971822822""",campanha automática individual- PXM-o228/07,"=""560459911677559""",campanha automática individual- PXM-o228/07,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXM,BRL,13,1,0.50000,7.6923%,0.50,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 11 de ago. de 2026,lixo para pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,6,1,0.51000,16.6667%,0.51,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 23 de ago. de 2026,lixeira 50l,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3060,BRL,96,1,0.75000,1.0417%,0.75,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 19 de ago. de 2026,lixeira 100l com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080ALC,BRL,16,1,0.77000,6.2500%,0.77,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,B07TXWL7SJ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,11,1,0.80000,9.0909%,0.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,B0CZ4DFCMW,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,"asin-expanded=""B0CZ4DFCMW""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3060,BRL,91,1,0.44000,1.0989%,0.44,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 4 de ago. de 2026,bituqueira,"=""229314137254983""",Campanha de Produto Indicado- SP-FF-o103/07,"=""274667933716671""",Campanha de Produto Indicado- SP-FF-o103/07,"asin-expanded=""B0D7DV81YZ""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,SP-FF,BRL,1,1,0.42000,100.0000%,0.42,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 15 de ago. de 2026,B0G497Z2WM,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,"asin-expanded=""B0G497Z2WM""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PXP,BRL,10,1,0.54000,10.0000%,0.54,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 12 de ago. de 2026,lixo simples inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 23 de ago. de 2026,B09C6MFCNN,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,60,1,0.66000,1.6667%,0.66,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 8 de ago. de 2026,lixeira de lavabo,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-A,BRL,3,1,0.54000,33.3333%,0.54,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 5 de ago. de 2026,lixeira cozinha com tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.79000,50.0000%,0.79,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 7 de ago. de 2026,lixeira 40 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,5,1,0.68000,20.0000%,0.68,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 28 de jul. de 2026,lixo cozinha,"=""6383857296458""",campanha automática individual- P3050-o102/07,"=""383083034260814""",campanha automática individual- P3050,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3050,BRL,1,1,1.04000,100.0000%,1.04,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 11 de ago. de 2026,B076JKNX9Q,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-A,BRL,1,1,0.25000,100.0000%,0.25,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 23 de ago. de 2026,prateleira cozinha parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,7,1,1.29000,14.2857%,1.29,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 23 de ago. de 2026,lixeira banheiro 7 litros,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,lixeira banheiro 7 litros,EXACT,99873185432506,Campanhas Manuais Claude,L2025-B,BRL,37,2,1.43000,5.4054%,2.86,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 17 de ago. de 2026,extintor residencial,"=""163724971822822""",campanha automática individual- PXM-o228/07,"=""560459911677559""",campanha automática individual- PXM-o228/07,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXM,BRL,6,1,1.64000,16.6667%,1.64,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 18 de ago. de 2026,lixeira banheiro basculante 12l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,1,1,0.33000,100.0000%,0.33,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,B0FCH6P3LQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,17,1,0.20000,5.8824%,0.20,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 21 de ago. de 2026,lixeira grande 50l inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,6,1,0.59000,16.6667%,0.59,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 16 de ago. de 2026,inox,"=""28062808738738""",campanha automática individual- SP-01-o116/07,"=""363447608352999""",campanha automática individual- SP-01-o116/07,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-01,BRL,30,1,0.85000,3.3333%,0.85,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 15 de ago. de 2026,B0H2NMTDNR,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CXVQRPK7""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,39,1,1.00000,2.5641%,1.00,0.00,0.00000,0,0,0.0000%
1 de ago. de 2026 - 5 de ago. de 2026,lixeira inox para pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 19 de ago. de 2026,lixeira embutida pia cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-08,BRL,9,1,0.63000,11.1111%,0.63,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 18 de ago. de 2026,lixeira cozinha pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,8,2,0.48000,25.0000%,0.96,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 23 de ago. de 2026,arara de roupas de parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,19,1,1.32000,5.2632%,1.32,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 19 de ago. de 2026,B0FWRQ7LM1,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o228/07,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o228/07,"asin-expanded=""B0FWRQ7LM1""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2470-CZ,BRL,83,1,0.87000,1.2048%,0.87,0.00,0.00000,0,0,0.0000%
